popsize,unemployed,avgsalary,livarea,invests,factoriescap,conscap,consnewareas,retailturnover,foodservturnover,lat,lon,saldo
0.030206955526277,0.007296156987916871,0.21424933156214154,0.4545523126100002,0.00650847537920481,0.017881312820917695,0.003949315258312965,0.008860050801958593,0.005623096141738587,0.004950529858250233,0.8634158075477065,0.18810464859352014,1.0
0.044666553490882825,0.007363648446569846,0.23397565538325393,0.3393870166383695,0.016525209027466924,0.03164803576276291,0.003765574201680679,0.008307922764679074,0.033626911765456305,0.012702482154558608,0.6783581795690089,0.221222599625707,0.0
0.014395003444320258,0.006898589933156847,0.19793137718238032,0.3478986256355166,0.015177141268763971,0.00029828924741892235,0.003714704447492043,0.0002583380249954331,0.008295903558888939,0.00458092103864996,0.6939516634213938,0.22360694423867447,0.0
0.05217100859125819,0.006807648743740456,0.18203796937261024,0.330070209922816,0.01794266282779107,0.03268842127185879,0.005679666757992135,0.009210916076914247,0.04008832252655908,0.012181740694528195,0.6782649515263843,0.22056272031710328,0.0
0.048595128559202574,0.006922405814221595,0.2866455768323013,0.388560419658257,0.008803230539736188,0.02145468941678061,0.006916875459768325,0.008561023707835595,0.027457660283628112,0.004205115581942284,0.8620814617458677,0.1793774257556795,0.0
0.050835967079539836,0.007497531234967414,0.19278840547433107,0.32082580416509066,0.008595195391935317,0.02372875709966091,0.006883343048120527,0.0015531978189075191,0.042030179654721306,0.013430189433655513,0.6791401595372388,0.2225331817263138,0.0
0.03196542002120284,0.00753148862905383,0.15835518881299715,0.3376035709302555,0.00739921526952491,0.009900986508070607,0.003868903513297312,0.0015112819612209324,0.019676955476869637,0.011401162473442365,0.6812861740817245,0.22360694423867447,0.0
0.07554917895638395,0.0069363086389569485,0.2724375027797785,0.4138066476681682,0.017525995871077952,0.02679425220332299,0.006763578164622625,0.010212727324797657,0.002975849753993655,0.012323771507466517,0.8681734253979663,0.17603389890408944,1.0
0.018484278248899675,0.007360988607032769,0.18444963651612742,0.31334610537523144,0.008833520755956028,0.0009809298430189135,0.003714704447492043,0.0005564305089712021,0.01756908878117039,0.004930098994566083,0.6952144681261613,0.22330529055328738,0.0
0.049281788586098586,0.007236705310705393,0.21607250175458306,0.3096028674401333,0.017754460445130262,0.043876472269686564,0.0037416707386905565,0.007752093323437764,0.04368488863219078,0.013444932276902148,0.6782650796392276,0.2211916289959117,0.0
0.051406061099460144,0.014838252466395977,0.2768765198059284,0.35030150185778985,0.007741767682750463,0.02683852340043478,0.006705054161411187,0.0016553402451471013,0.025321793844775856,0.005388128954410154,0.857596205344472,0.17998687057479384,1.0
0.04482620514024106,0.007178493130999071,0.2926009182813117,0.3855248732097414,0.00910816452255651,0.019806389301155417,0.0070068039221986384,0.008208136863476014,0.020143300096386665,0.010855996823207056,0.8603795361407459,0.1794663159151988,0.0
0.028235257433635905,0.006759348712004636,0.2513902544073864,0.36546960017394975,0.016424974953705557,0.010629660997731093,0.003714704447492043,0.0003031904055085027,0.012256550257712658,0.00433414459293218,0.6810156395181334,0.22360694423867447,0.0
0.14052380817747906,0.007382083504942704,0.31429747529426405,0.35201176039791027,0.016275886986497488,0.05021813274319591,0.006301288228745892,0.015733848675766715,0.07267221033438262,0.013360958726037389,0.8426336922181522,0.17789711390194593,0.0
0.04264126242876302,0.007094821804881777,0.20843149734139785,0.3865133146039281,0.01516047272213496,0.022760468683996407,0.006632552822032395,0.00873250327738691,0.02325650922211892,0.013142677317982101,0.8304520189752851,0.18353609020732156,0.0
0.0630800664718709,0.01564890546555485,0.3110018347299324,0.5234191908200527,0.009343983490143006,0.037450713812893305,0.003909929609503093,0.0011992241129232814,0.012336463248646547,0.004613876746873218,0.8702509867090779,0.185594338113685,1.0
0.05013232016335575,0.007691601929015336,0.24790847028646126,0.31613461857027814,0.006891423813500456,0.025538617689275272,0.0038097894563215886,0.0014106658985086496,0.0634839342202446,0.013895063030207641,0.6827997942217036,0.22149568637484765,1.0
0.12835620338539655,0.014842987203043653,0.27004341861222725,0.3840094750137431,0.008530445655730322,0.03256184879420636,0.006967451057030439,0.01596678000166091,0.032059142558440695,0.00447697615042222,0.8654766772616701,0.17687341618500116,1.0
0.04737860464572607,0.007455108911707494,0.21027989497602848,0.32791865053389413,0.007485987880720844,0.015467780130513684,0.00687622443158921,0.0015554341047371535,0.03739946174881277,0.013676677741525905,0.689489778627974,0.22220349082447208,1.0
0.05135531985141674,0.013087161689901214,0.2442982858162695,0.3324738076525768,0.007722516341831976,0.030376370468383963,0.006707515465409011,0.0017412798185114861,0.05404079866299788,0.013113207206633708,0.684228886940744,0.22024007665619774,1.0
0.029628998572649456,0.01422358543476595,0.2507296803471695,0.44205471501372967,0.007039790675231138,0.018233383709842624,0.006468307371749834,0.008495764568484195,0.009615484172456331,0.012862515713639784,0.8595939254579132,0.18739787476252828,1.0
0.031224641022168674,0.007312285940905498,0.294873836914222,0.45124828678074425,0.009513418268820656,0.01864281141764439,0.0068312041789608206,0.008680655235755817,0.007753573900949176,0.00945374654739266,0.8594138250529746,0.18791677728232722,1.0
0.046592287798411756,0.007128506634908809,0.2308672666207477,0.3619315435211993,0.016943196187143166,0.02702249474753536,0.006023875006568319,0.011987686126254215,0.029673007017584026,0.011977174424011075,0.6782937924418774,0.22079464538224378,0.0
0.052443031808655824,0.013330007549586333,0.25203209724002174,0.34155431877408543,0.007773717173088474,0.021748578823848164,0.0068797112428531535,0.0017481142593300802,0.03223324234165219,0.005223067287421436,0.863461282331488,0.18137773131004314,0.0
0.03392366609852321,0.007066303481700418,0.2587364575592019,0.42142086102754345,0.0070411977772710755,0.02122760845264882,0.006534388011808493,0.008256736869135174,0.011854136780459833,0.011786729399969715,0.8486858891145486,0.1875905572971335,0.0
0.026835665731374456,0.006915960548405962,0.19679030913862738,0.3535848336112084,0.00944477818221419,0.007471741301958405,0.0038936819305601493,0.0013015804380040385,0.015843145357544573,0.0056111670642174614,0.6951185298484585,0.22226921797379404,1.0
0.029055931148184173,0.013279934697516902,0.26687640676156416,0.4017915074166779,0.009030351281065512,0.011617057229466354,0.0037994172856384303,0.0002899254163528141,0.005982438660559704,0.004205115581942284,0.8645734237176442,0.18732185049563563,0.0
0.01300837598146605,0.006697076978574063,0.20938464117511102,0.351948137676093,0.010020213336086168,0.0002561695358402373,0.003714704447492043,0.00023816789396969087,0.0070435825975096455,0.004401123725589659,0.6962141672027127,0.22360694423867447,0.0
0.037080796483754216,0.006984908337040689,0.20150549756745856,0.3172821849584027,0.0075751743626255716,0.01064560643680193,0.003954012231881023,0.0013678432099534727,0.022263443425530965,0.005213686057866163,0.6930543250534199,0.22182159049260608,1.0
0.12448039214310135,0.014811019318796434,0.26213761288237686,0.3493690213858156,0.007556905679873417,0.03236583800855651,0.006869476634094589,0.016031215621483637,0.03750558247535732,0.00508814660672169,0.8615123646298763,0.1802397841670896,1.0
0.03227428138136401,0.015624078690184362,0.3160352800879177,0.5234190109805773,0.007489846668951517,0.02780501119325868,0.003872288709477592,0.00091281692930739,0.0035592890680533167,0.004205115581942284,0.8612784250140886,0.18774087233100817,0.0
0.10735344386925288,0.014473427611097272,0.28493386435973855,0.3800711778355663,0.016827037351881523,0.0330919030560993,0.006760591425032063,0.014082585847354603,0.028802453193767345,0.012198007583747323,0.8675286648520348,0.17766166546949302,1.0
0.09029040078074342,0.014350496749185768,0.27202493671644834,0.4109235517181302,0.017549616056156927,0.0317036707387932,0.006821666238317602,0.012108073173238535,0.015408145386426772,0.012492926110271432,0.8688349728512259,0.17614033568320653,1.0
0.03134639680432262,0.007952518733310796,0.13971117401290645,0.29812975978496303,0.006735948725874278,0.0015860004646144378,0.003714704447492043,0.001394255815678429,0.017829654484492682,0.005266541701497674,0.6994293632254422,0.22273857536962777,1.0
0.033884606730711385,0.006697076978574063,0.2780493375750097,0.4564642834853898,0.00718537563977095,0.020691628329863206,0.0070068039221986384,0.008709921335946015,0.007032082657185072,0.008077326924358048,0.8601978445042882,0.18794283170154227,0.0
0.07528119791039133,0.01564890546555485,0.15481384926943964,0.3780783636752473,0.009545764389122125,0.023761851829960177,0.004195526245170779,0.002453872744347378,0.028981920076332986,0.00806390280209626,0.8705262271118566,0.18087452975955393,1.0
0.049863952948766194,0.006936249780837919,0.2052383132282506,0.31279792703097,0.01765135943245069,0.03856347489202912,0.006318587033671964,0.008300007909016935,0.042622669517116595,0.013636621429254559,0.6782657352650003,0.22099582743786927,0.0
0.05997032796451719,0.01409610455177351,0.25241841506576096,0.5227874663063173,0.008408494780053238,0.02077764433271095,0.003772037699343699,0.0021956853262593296,0.02187569906233145,0.004440371186293163,0.8692471487237942,0.18521936861695906,1.0
0.0360829075053119,0.00715847919282896,0.22122866460695872,0.3223326232459166,0.008144139138811858,0.008670522467216325,0.003959466794622453,0.0013952132237679974,0.019084349830369822,0.005322789713438771,0.6926238003295351,0.22130439042920458,1.0
0.04789292871874563,0.0071066315718158485,0.2397715853156639,0.36470807346676537,0.01642053413574643,0.02749793569267928,0.005995245761347452,0.00843924181566529,0.03085799902141223,0.013094893440799029,0.8247284447545821,0.17955272802020675,0.0
0.046407809440728635,0.007263222516353647,0.2850830973808573,0.38926817760495197,0.009406705154998635,0.023114434728108292,0.006422750469021782,0.008430771741259354,0.0241818838432367,0.004205115581942284,0.8626754058105107,0.18070722652634547,0.0
0.02255571772741582,0.01274496880844591,0.250424184403325,0.4109079250204862,0.009562409955733157,0.010790550760961318,0.0037272718488366606,0.0005526144601618556,0.005052688108550987,0.0044705002471988175,0.8657974000878834,0.18816081016174074,1.0
0.04443357980575879,0.014070331759332385,0.2550760890315005,0.5231321529931022,0.008279635993580411,0.015508326555251584,0.0037440083677696807,0.002408658363009154,0.016264793749417583,0.004469176094234618,0.8672825299473969,0.18752409079871277,1.0
0.04819561519692499,0.007559970429294877,0.1989359819670259,0.299687465911677,0.01613958183504502,0.027711425845223896,0.0037490827624283895,0.0008862722908206735,0.04555511655002231,0.01289909763666438,0.6809554600990176,0.22205499943697599,0.0
0.05648248681236839,0.014358740747619425,0.2969710694748847,0.3687638541132373,0.01659465251924199,0.030510156803020116,0.006636324192464309,0.008732023342741266,0.03644346905028807,0.004544213226505452,0.8489707574525144,0.17629827818905514,0.0
0.029965799831562126,0.015368218942018091,0.278334684408628,0.4434150377707518,0.006834112260765713,0.02205010383028047,0.005908502633030828,0.00854828381286186,0.008841162697889454,0.012766660964814203,0.8631470020287995,0.1889569391735195,0.0
0.035592538197505234,0.007286449107715146,0.19741672231136254,0.31437353309706545,0.0065166601613474056,0.002173780988194946,0.004396630909653994,0.0017560414502372779,0.02053288595169293,0.01210997340534815,0.6964320181574167,0.22180209230842876,1.0
0.014459726262400274,0.0073141223145253564,0.25454461533530137,0.3802804651098344,0.009680547988448689,0.0028515288204445897,0.003756007637872941,0.0002388040527333381,0.003957251200048709,0.004205115581942284,0.6868364819569567,0.22360694423867447,0.0
0.02307000721748205,0.007020824763369691,0.16327725075920577,0.31806713201972353,0.006195810808150685,0.002330249137933102,0.003800768153321326,0.00043300845715374403,0.010689699837953398,0.0046898015114823915,0.6888526513010375,0.22301623238979068,1.0
0.04002172707906039,0.007200460826220375,0.18627875700032107,0.33108762412941367,0.008179524709953031,0.011475085749769897,0.004071626804733549,0.0018459412292855222,0.026590289341716783,0.008064424181557688,0.7081255283374475,0.2216564818096448,1.0
0.03116991692688565,0.006697076978574063,0.17943505971265694,0.30963678483385976,0.009698134836739748,0.005385442508398369,0.0037910834046069705,0.0013194380068674407,0.01728636898925888,0.005786081814624086,0.7018761912537763,0.22253039129880983,1.0
0.14407344872777345,0.01564890546555485,0.290426001850953,0.37350020606232714,0.007703932296717453,0.051826457072139634,0.0070068039221986384,0.01665583601558654,0.06315703853701807,0.005107693278589445,0.8595659342877336,0.17737344815346595,1.0
0.031551388227213865,0.015411389080829596,0.31435869643320136,0.438733212451616,0.008183705238407297,0.01997470285606512,0.005703418829850226,0.008450193880766762,0.009083356350704428,0.013000372819677173,0.8659554068205859,0.18894652073470572,0.0
0.048545851181099636,0.006881142503349361,0.2026286816383227,0.33514076014320815,0.017776467735648463,0.02964783363857392,0.006444448362560682,0.007939751518763529,0.03648160636432319,0.01236256508461277,0.678266137798867,0.22045283383678682,0.0
0.027485085772363096,0.006895361268532286,0.26794974300277435,0.4590818197385922,0.006001127676499509,0.019437155743271966,0.006901518823787749,0.008183637658322704,0.007467438179920655,0.01229224291414346,0.8628517759847498,0.18959322602923095,1.0
0.05712682780572012,0.006915531901721697,0.287579252970146,0.37408452569563305,0.01619616759608785,0.023918466803439908,0.006538651170059924,0.008837437895367242,0.03604730700252394,0.004314933997440389,0.8571776943565045,0.17603389890408944,0.0
0.029380623665365094,0.006701301011484191,0.1629886294842987,0.31116571678565697,0.008121351478436897,0.001754366316107439,0.0037278962541049095,0.0012163364280037108,0.016324003598581015,0.005798406587500832,0.693758527639299,0.22272254171759126,1.0
0.028409022150976317,0.006803753806101522,0.2810829429091434,0.38995861934524695,0.009421972702499592,0.011459626175177616,0.006762145590082415,0.009781584171213867,0.0016077470051177462,0.011618759507688382,0.8564798924724509,0.1800231209790323,1.0
0.0340543297692132,0.014556405061770333,0.2497242974372189,0.4480040932644048,0.007108466127385227,0.018229350310396682,0.006070541874988174,0.008833903630517642,0.005857557122965245,0.010469282016636258,0.8561204197027983,0.18755925566694065,0.0
0.04790619087557597,0.007298733920646642,0.19397727827964936,0.30366750818087207,0.017104894747575067,0.03539909807974399,0.003714704447492043,0.007587706588128422,0.044025508961708176,0.013321771635469975,0.6783166418826211,0.2212099540137659,0.0
0.12040500204137103,0.01528929611103882,0.27475037054974316,0.42503740679899993,0.016494357454742255,0.04851544296417614,0.0069027911192710715,0.016871796377159104,0.048022030647016906,0.012238346468472367,0.870487232439525,0.176906239260742,1.0
0.01411483130256358,0.006697076978574063,0.27068999038039665,0.38017649885570093,0.014858094304185523,0.005195401588755706,0.003741112235236331,0.0002594701367112954,0.003516926040184179,0.004205115581942284,0.8632740914556777,0.18642664546901494,0.0
0.02834799078328251,0.0067785197248247915,0.14749391362694342,0.31155396809266134,0.007317459871416592,0.0017698850974003574,0.003714704447492043,0.001040451806155575,0.01611654302332464,0.005523382210660104,0.6966576280646756,0.22212456218362855,1.0
0.03151598770745494,0.014045876306061043,0.27890368367006607,0.5234191908200527,0.007925315811928506,0.02205185018357618,0.003761642396561759,0.0024725139508431776,0.0061882484687090025,0.004205115581942284,0.8636844934711513,0.18859789263855434,1.0
0.021620197224954084,0.00727425620358167,0.1739454714743272,0.3415160722536494,0.015147506694488952,0.0046112695469683745,0.003741799642896067,0.00030298634840371114,0.010995823359850816,0.004205115581942284,0.6843703168392307,0.2233652595506793,0.0
0.13182888639849913,0.015220316101641405,0.26862241561894035,0.36699490401819007,0.015027449763254756,0.047758154135020756,0.006886281723126076,0.015775620251478294,0.06252595925392221,0.012840733467033997,0.860401824854923,0.17787276663596313,1.0
0.029769444967668705,0.013022446895850049,0.23634497935696955,0.43429108462307053,0.006923362416622917,0.016462168767784734,0.003749897586485377,0.0012827487511650245,0.0071144727671962095,0.004410140005543063,0.8631334467522701,0.18913736213305038,1.0
0.1396810134316108,0.01553312349201787,0.29000589169227814,0.37871905224973096,0.00826432712654568,0.049357532163123496,0.0069519737444395345,0.01692625433435502,0.0530738384089741,0.004879806642275989,0.8634347073986666,0.17670554074306155,1.0
0.03685063757517271,0.007343352574748991,0.22496824919650812,0.37940594244522824,0.006613184764453665,0.01475208363099053,0.0070068039221986384,0.008673387220472728,0.019682665234610368,0.012922567190555512,0.866174571098085,0.18544083188768318,1.0
0.049856941972591655,0.008752308180561788,0.171142319844109,0.31369775100280334,0.0071281023859511,0.005145836459367087,0.003801459880749529,0.0015876486778788907,0.022598883359383808,0.0062888023608784534,0.6918835158495619,0.22214966071087372,1.0
0.10962092335576666,0.013757523343024002,0.22927586765914024,0.3925455913914024,0.01794266282779107,0.03398863231700527,0.006266358640549924,0.01080427020036563,0.037748032961366085,0.011209865927804302,0.8626568925450215,0.18162209600463292,0.0
0.03833253341882796,0.006697076978574063,0.17200673945539707,0.30850926151447317,0.007698214660736765,0.010714601848113698,0.003912234369738411,0.0013339986938317623,0.026455466750701217,0.005108048022178766,0.6922898128974022,0.22267275557504818,1.0
0.08359663880191079,0.015074167960793711,0.17595648481272042,0.3347241782606277,0.00833453041637082,0.020678242719881806,0.0041475746859097095,0.002252464820840204,0.02790954869969341,0.007965197352508875,0.7215323589092596,0.22017999327628668,1.0
0.04144576460533353,0.007310644361340703,0.28998716890063114,0.42294385437774673,0.009638433576143187,0.022144661057351887,0.006693902889001407,0.00860070649945066,0.01998073607438392,0.00988878710712053,0.8616915801652073,0.18409844688832946,0.0
0.04398005721714299,0.014615299521192913,0.25959168381015085,0.4193637705485086,0.009613164419282864,0.022061220245484247,0.003868835102090273,0.010788070009850326,0.009533658459751695,0.004247061993672442,0.8689358617058849,0.1838264865578872,1.0
0.03587365038097107,0.007313989896585098,0.17252860053988112,0.3129553456387846,0.014766210629989182,0.013899653301778671,0.0037889997388177348,0.0010690905101477773,0.027424226457739523,0.004684996334084565,0.680014620881372,0.22203192481555953,0.0
0.03149577147418807,0.015489243713504464,0.30430468686786505,0.5234191908200527,0.007150291335005647,0.024644730438523374,0.003714704447492043,0.0011750420155232713,0.006037168286760489,0.004626556770967806,0.863384848125296,0.188769666811753,0.0
0.04986927253973006,0.007651629902875112,0.25573208364618083,0.3431146403043354,0.015574897264040401,0.03024352794762827,0.006660659141836954,0.008488045299512026,0.03594963770627774,0.005332913501865132,0.6784980486611598,0.21942705341333812,0.0
0.044941882380373194,0.007098588762883074,0.1785598661155676,0.32341860309919096,0.016863263522219278,0.02850517590157765,0.006433943121659765,0.0076950655707017585,0.03554263329714889,0.01259777424220504,0.6782875681479463,0.22125309105571764,0.0
0.055719463839442186,0.007133729383856965,0.27701228783411197,0.34763990913169185,0.016138267363094844,0.041448520565297506,0.006427243110822341,0.008895359877700182,0.06619381145121506,0.013188291769020762,0.8339147412967732,0.1787504274634654,0.0
0.014298452426792986,0.007802700328018098,0.17359087833241926,0.34855243458937224,0.007840240220689267,0.0014775064038087954,0.0037298124159311262,0.000892592881817326,0.015413635363661698,0.00441678288806007,0.6939227052561525,0.22360694423867447,0.0
0.038784443530207054,0.014275732665316072,0.24554313937876365,0.37746508540660917,0.00817971108993009,0.026448891151541247,0.006187686905971253,0.008309385710497384,0.02120538396568982,0.012525218059085647,0.8394193427236673,0.1862281343296585,0.0
0.04724504913033155,0.01335455351888559,0.23240176412325703,0.3297522308939387,0.00782838323801522,0.017894556252101085,0.006817091567165202,0.0016419916276105484,0.03809707443425327,0.005318802111808451,0.685238303870467,0.22129725033400022,0.0
0.024238513535958132,0.006889252842397341,0.18818874933980573,0.3757202538071521,0.006329284826780598,0.006979424643220027,0.003714704447492043,0.0007391910921910241,0.008766240765048838,0.004205115581942284,0.6882841252042866,0.22360694423867447,1.0
0.036833000256224546,0.007142131931145352,0.237230681531402,0.36484332743764136,0.009387268136959505,0.00850988805550932,0.003714704447492043,0.0006631550457608295,0.011570475732680125,0.004514505429144463,0.6927821260558259,0.22360694423867447,1.0
0.14278329135304046,0.01564890546555485,0.23714918695146894,0.3483995796568029,0.007402230233102384,0.051826457072139634,0.004266031030668375,0.01704298800311913,0.07575101603293732,0.006865382074096142,0.8696585879614144,0.17801330495388462,1.0
0.046997909614245596,0.006980769505036689,0.17565749451959026,0.32071182872292703,0.01691897247000409,0.03181627361156056,0.0065529836298919624,0.007999453049697763,0.03490583218613619,0.012893810167816218,0.6782689478443875,0.22076342950968486,0.0
0.04545038340727618,0.006811964673004558,0.20175710217239273,0.328814123853732,0.017226353120119522,0.030757880701173003,0.006007700659191978,0.010704495172644948,0.03948535048256873,0.012565689407583323,0.6782670613251244,0.22105887828272627,0.0
0.054731737512814356,0.014915709210446389,0.2893219621000425,0.3625166130535755,0.008810082080240374,0.02574524092270192,0.006683569716482362,0.008824362678001681,0.025293682823177892,0.004494210456633616,0.8583449852073675,0.1771597260079874,0.0
0.0518407485975247,0.007095383328807153,0.2365389160370937,0.35324853720670146,0.016994850660310257,0.028098060645588535,0.005860630647310768,0.0078646040402395,0.03333640043951874,0.013389921581345245,0.8280451415667227,0.18000738088771015,0.0
0.03090454676004131,0.007011757476369094,0.2604802369721859,0.45175313058643196,0.007123615958019881,0.018786056077220906,0.006778088367854,0.008398377899752469,0.00850521400031349,0.012265163966957987,0.8622291013064182,0.1887393185215931,1.0
0.057844470191850086,0.015512947873384454,0.2998956480652962,0.36819109433520003,0.009412556246797106,0.024977262055443834,0.006697055910499681,0.00883222269595642,0.028770773880619993,0.004301193470298404,0.855699205164233,0.17685960750619806,0.0
0.047671607305869446,0.006727400407006316,0.20996411083895808,0.3055815349971809,0.017188031453743986,0.03363694424255356,0.0038455516942141298,0.0008358787174588414,0.04540755334193755,0.013441856066844123,0.678385239259646,0.22199264012997766,0.0
0.1373383743512373,0.01539467510153868,0.29856624226347683,0.3700862835246242,0.008288869602251395,0.04480371675949574,0.006947563726846359,0.016474322750308447,0.04452558997133821,0.004280810156850532,0.855560815442259,0.17617715373461607,1.0
0.03345643050534114,0.015094261259907921,0.3040004832162444,0.4198767686533222,0.008082694260993853,0.023273647695627585,0.006032678434501837,0.0011172146783427388,0.012187080579425394,0.012678151351875428,0.8649469038130473,0.18775309692124947,0.0
0.0480547110093053,0.007243851647605249,0.23172486357115027,0.33957841733309185,0.016749737292453083,0.03291662572398248,0.006161027133813467,0.008220599657165976,0.0362852272683731,0.013410759031068854,0.678276306178555,0.21986507996294907,0.0
0.1238591750818872,0.014941651557300945,0.33804396504109546,0.3704880665129699,0.017234136394514363,0.0375698747750397,0.005994307965003723,0.013915425113481778,0.04881506110618498,0.012664195040322367,0.8695645968138006,0.17878907004409295,0.0
0.031204122809115296,0.013799392771225232,0.2345970539109016,0.5233527288804806,0.0075525272796912865,0.0180210093059557,0.003714704447492043,0.0017376724045169208,0.009110508561199045,0.004459682877813985,0.8626853878078852,0.1874207750240748,1.0
0.04365314328151582,0.007157917787171038,0.23823015459493732,0.36577456898920185,0.017285889809599726,0.02132575343814069,0.006073719730611011,0.010448247285961512,0.02371896470843061,0.011976306939821756,0.6783838163045994,0.22181441206218638,0.0
0.04147073037748788,0.007419844849955757,0.25295102582153095,0.4223697102845047,0.006018283720373791,0.01973744524028603,0.006833446795064386,0.008482221435115659,0.01949120708066912,0.013895063030207641,0.8566063493377909,0.18325252349377794,0.0
0.03841648713220273,0.00735636965049725,0.27376946559059234,0.4449544749715331,0.007719493579457304,0.019547313953847754,0.00595356833986603,0.009004953996284286,0.015372632392127824,0.01152423286432703,0.8581532503403432,0.1849055003171671,0.0
0.014255243346104514,0.006697076978574063,0.26276640531429907,0.3712610758667519,0.012501326875129129,0.0008286065137292874,0.003833198558400451,0.0002290664822266579,0.002149509189096798,0.004205115581942284,0.6875194031705761,0.22290078083822573,0.0
0.01961742059066749,0.006697076978574063,0.20381973691386276,0.34243227298994633,0.011037631337608442,0.00277238751184275,0.003837727443947082,0.0002705016273923137,0.009297558266218982,0.004776503536567874,0.7081720061888015,0.2223131433122853,1.0
0.14605063182500852,0.015524761945267009,0.2865102287431266,0.3680961771625177,0.011204311985765884,0.04892104555389994,0.0070068039221986384,0.01704298800311913,0.08881911073424929,0.013682825389720443,0.8537418233106348,0.17658324315048401,1.0
0.04818794282756801,0.007582543150786223,0.17581970236455607,0.3014357621665717,0.01678230000692205,0.03650196258378598,0.0037854429551738645,0.007865781255232022,0.043198180743468505,0.013210125498295654,0.6782827479431448,0.22101460750602464,0.0
0.05082283464507519,0.007150186212338838,0.21638361148140403,0.3066984560712314,0.017649442579516818,0.04361609900642028,0.003715861118126957,0.007568865007830077,0.044451114169904715,0.013734516573539482,0.6782652140741882,0.2208631088462708,0.0
0.034608784232256745,0.006918097257340742,0.21237772020879742,0.35548795496428265,0.008566714928379352,0.012147780541798672,0.003897439806647107,0.001563829028929751,0.01802614153896969,0.006327239602873548,0.6918991918615648,0.22179384399197255,1.0
0.08778302051393125,0.007947051729793955,0.1900210958059447,0.3220633336962009,0.008795256494152165,0.01743350429795405,0.004078963973644679,0.0018574109352737312,0.030439218907264348,0.007667823880087773,0.7225999176705972,0.22055840479365002,1.0
0.1299439246013227,0.015270850771423662,0.27782738249172395,0.3883285688934614,0.015696059440552884,0.05080658926982236,0.006904257061286319,0.0166839304371296,0.05833259800380189,0.012609117210063747,0.8680430756263641,0.17701026624679944,1.0
0.08779581698393873,0.014101218444065686,0.2058889934117633,0.4564292788074456,0.009541590606502675,0.02387555459703121,0.004097611120931753,0.00195500422117938,0.02229561950004636,0.006296631777965679,0.8702452891090597,0.1808469584949438,1.0
